comment,toxic,PER,LOC,ORG,positive,negative,neutral,speech,skip,rude
Деградат в залившем!,1,0,0,0,0.04337579756975174,0.07160120457410812,0.2568419873714447,0.0005293049616739154,0.03964884206652641,0
Или как Риме было когда-то: один день один  другой день другой.,0,1,0,0,0.04604391008615494,0.3073680400848389,0.3775506913661957,0.0010749627836048603,0.22816647589206696,0
Ппц  люди уже даже настолько жирную отсылку увидеть не могут,0,0,0,0,0.06755668669939041,0.7981967926025391,0.1520422399044037,0.001335022272542119,0.11597072333097458,0
Дап  большинство  я смотрю  за анекдот про кровати и бордель не в курсе...,0,0,0,0,0.012441651895642279,0.1968362182378769,0.7310686111450195,0.0007893660222180188,0.2227101624011993,0
А что вы от семина то ожидали?,0,0,0,0,0.00038998457603156567,0.07160120457410812,0.966924011707306,1.000000338535756e-05,0.08510905504226685,0
Я здесь.,0,0,0,0,1.000000338535756e-05,1.000000338535756e-05,1.0000100135803225,1.000000338535756e-05,1.000000338535756e-05,0
Блять  в залившем нахуй.,1,0,0,0,1.000000338535756e-05,1.0000100135803225,0.0021927168127149343,1.000000338535756e-05,0.11921291798353195,1
Семин о своей настоящей родине переживает 😿,0,0,0,0,0.4921981394290924,0.014073628932237623,0.1778208613395691,0.0007196703809313476,0.41490885615348816,0
Ууу  не смейте критиковать Семина и блеваков. Когда либерахи обсирают патриотов и ватников - это плохо  а когда тоже самое делает Семин и его окружение - это можно  это классово верно,0,1,0,0,0.2069040536880493,0.275139719247818,0.348655104637146,0.0010749627836048603,0.07586817443370819,1
Я предлагаю разделить -пускай будет один для консерваторов другой-для демократов,0,0,0,0,0.009718479588627815,0.10088862478733064,0.7826725244522095,0.004080137703567743,0.16452647745609286,0
Я все никак понять не могу  Федя просто жырнотраллит тут в комментах? Я  тащемта  и сам вполне  себе за отнять-поделить - но отчётливо понимаю  что глобально это паршивый план  да и мне  скорее всего  пиздюли прилетят и в целом я потеряю куда больше при такой вот уравниловке классической. Но на эмоциях да  давить жлобов  вот это все  а еще вон ту люстру я бы забрал.Но все еще не верю  что он такую херню несет на серьезных щщщах,0,1,0,0,0.1520422399044037,0.4688006341457367,0.2393593490123749,0.006702851038426161,0.1294127255678177,1
Защуканчика,0,0,0,0,0.24509501457214355,0.0010105045512318613,0.8221991658210754,1.000000338535756e-05,0.00574024673551321,0
А Моника Левински - их общая практикантка,0,1,0,0,0.01206377986818552,0.022296184673905373,0.9715740084648132,1.000000338535756e-05,0.050340626388788216,0
"Дык в США и так 50% политиканов - ""щУКИ"". Ой, пардон, никого не хотел обидеть, 50% политиканов США - не ""щУКИ""",0,0,1,0,0.01206377986818552,0.2393593490123749,0.7122421860694885,0.002810927340760827,0.18714269995689392,0
https://www.youtube.com/watch?v=nhfFrxwJ0xY Видос про выборы  поддержите лайком,0,0,0,0,0.0017107223393395545,0.020974241197109226,0.9952548146247864,0.004208795726299286,0.03022458776831627,0
Ясно что ничего не ясно. Я вообще подумал о том  что Семин имел ввиду фишку с примирением сторон  а не рокировками. Ну  рокировку делает один игрок  а тут игроков несколько. Если их надо примерить  то вариант Семина очень адекватный. Деградат-то в чем?,0,1,0,0,0.03022458776831627,0.320831298828125,0.6723417043685913,0.0013770253863185644,0.1294127255678177,0
Канье вест,0,1,0,0,0.0010105045512318613,1.000000338535756e-05,0.9967369437217712,1.000000338535756e-05,0.020974241197109226,0
Так и пиши что Хилари Клинтон не хватает  та еще щука,1,1,0,0,0.01169725600630045,0.09535945951938628,0.7981967926025391,0.0005293049616739154,0.06561483442783356,0
Не щука нужна  а лещ.,0,0,0,0,1.000000338535756e-05,0.14415885508060455,0.974052667617798,1.000000338535756e-05,0.07808816432952881,0
Мы научим вас Русских хакеров бояться!,0,0,0,1,0.1968362182378769,0.06755668669939041,0.14415885508060455,0.007587242405861615,0.07586817443370819,0
Пора в НОДач переименовать деградач.,0,0,0,1,0.016924913972616196,0.03733688220381737,0.9732507467269896,0.0006767021841369568,0.01641303114593029,0
Глава Белоруссии призвал власти США провести справедливые выборы,0,0,1,0,0.006702851038426161,0.08270734548568726,0.952584147453308,0.002810927340760827,0.08757384121417999,0
Белоруссии  на русском языке же пишешь  блять.Разговоры с пастой  да. ШУЕ!,1,0,1,0,0.008071991614997387,0.7663036584854126,0.5621865391731262,0.0010749627836048603,0.16027602553367615,1
Я вот не понимаю  чего он лезут весь мир учить как жить  когда у них самих звездец происходит. Надо же хоть какую то элементарную гордость иметь...,0,0,0,0,0.1968362182378769,0.4378334879875183,0.2227101624011993,0.0018775658681988718,0.18714269995689392,0
Сейчас Лукашенко научит Трампа как надо становиться президентом.,0,1,0,0,0.05501529201865196,0.2509227991104126,0.4765896201133728,0.0008659008308313787,0.2069040536880493,0
С тем же успехом белорусский ЦИК может надменно рассказать светочу демократии  как правильно избирать президента. - Ну  что это у вас за хуйня творится? Половина населения за одного кандидата  половина за другого. Никакого национального единства. Бардак. То ли дело у нас...,0,0,0,1,0.0229873675853014,0.2689514458179474,0.4532718360424042,0.011341754347085951,0.1824355274438858,1
Трамп начал рассказывать про то  что выборы коррумпированные  а телеканалы прервали трансляцию.,0,1,0,0,0.01283121295273304,0.16027602553367615,0.967909336090088,1.000000338535756e-05,0.040855713188648224,0
"Проигравший кандидат должен съебаться в Литву и вещать оттуда про ""фальсификации"".",0,0,1,0,0.0071314298547804356,0.04743587225675583,0.9706977605819702,1.000000338535756e-05,0.11597072333097458,1
Лукашенко нужно сделать выборщиков  но назвать их как-нибудь по белорусски. В конце подсчета голосов должна приехать почтовая упряжка  в которой будут бюллетени из Бобруйска. Благодаря этим бюллетеням Лукашенко наберет 80% голосов,0,1,1,0,0.07160120457410812,0.1097157895565033,0.839743971824646,0.00507033197209239,0.05501529201865196,0
Хватит у Панорамы новости воро... Так  погоди!,0,1,0,0,0.02369946800172329,0.3073680400848389,0.275139719247818,0.006107562687247992,0.15611489117145538,0
Когда бухой учитель труда пытается учить жизни .,0,0,0,0,0.013646835461258888,0.4843900501728058,0.3998216390609741,0.0005293049616739154,0.275139719247818,0
🤣🤣🤣,0,0,0,0,1.000000338535756e-05,1.000000338535756e-05,1.0000100135803225,1.000000338535756e-05,1.000000338535756e-05,0
Как будто выборы президента там-когда нибудь что-то решали... Просто два чудовищно богатых клоуна соревнуются за звание главного клоуна  что его банде по-комфортнее было обделывать свои делишки...,0,0,0,0,0.03623005375266075,0.21734751760959625,0.6442351341247559,0.006498271133750677,0.21734751760959625,0
Хватит новостей про США  а то я себе всё хлебало расколотил фейспалмамиp.s. Я даже с украины так не охуевал,1,0,1,0,0.061885979026556015,0.8311530351638794,0.08036746829748154,0.00240673148073256,0.24509501457214355,0
Понимаю,0,0,0,0,0.02443309314548969,0.009422590956091879,0.348655104637146,1.000000338535756e-05,0.0049154055304825315,0
Уж америкосы-то знают как другим жить. В каждой жопе затычка.,0,0,0,0,0.04337579756975174,0.08510905504226685,0.8221991658210754,0.000617075536865741,0.13661839067935946,1
Ну тут может быть интересно только то  каких резмеров белорусский болт лежит на этом мнении,0,0,0,0,0.04743587225675583,0.19194278120994568,0.9149109721183776,1.000000338535756e-05,0.034110426902771,0
"Мы видим, как ""надо проводить выбры""))))",0,0,0,0,0.02443309314548969,0.017452487722039226,0.7931159734725952,0.00240673148073256,0.1732981950044632,0
-По твоему фиаско это опыт?-По моему любой опыт это опыт,0,0,0,0,0.09010298550128937,0.2227101624011993,0.09010298550128937,1.000000338535756e-05,0.6370407938957214,0
В Белоруссии рассказали Трампу как надо принимать поражение.,0,1,1,0,0.06561483442783356,0.2069040536880493,0.94500470161438,1.000000338535756e-05,0.01591639406979084,0
Александр  weißrussland,0,1,0,0,0.010023568756878376,0.0047651990316808215,0.9820237755775452,0.0003669706347864121,0.03623005375266075,0
Админ с каждым днём продолжает пробивать дно. Сегодня сравниваем конкурентные выборы с тем  что происходит в Беларуси.,0,1,1,0,0.006299902219325304,0.1294127255678177,0.6584275364875793,0.08510905504226685,0.04209772497415543,0
Лукашенка тролль и очень большого уровня,0,0,0,0,0.09269777685403824,0.14415885508060455,0.06009664759039879,0.09010298550128937,0.1067005917429924,0
"Кстати, лучшую шутку на эту тему отмочил британский парламентарий. В камментах у него тоже беснуются, доказывая, что Байден - самый, сцуко, честный человек на планете. От этого шутка только смешнее.""From a friend in the States: “I am so disappointed with my Grandpa. He voted for Biden. When he was alive, he was a staunch Republican.”""https://twitter.com/Mike_Fabricant",0,0,0,1,0.13661839067935946,0.0980893224477768,0.6992644667625427,0.014073628932237623,0.16027602553367615,0
уже даже не смешно,0,0,0,0,0.8080772161483765,0.9931061863899232,1.000000338535756e-05,1.000000338535756e-05,0.02518884465098381,0
ФАЛЬСИФИКАЦИЯ НА КАЖДОМ ШАГУ@СПРАВЕДЛИВЫЕ ВЫБОРЫ,0,0,0,1,0.09010298550128937,0.01799621433019638,0.9433575868606568,1.000000338535756e-05,0.03022458776831627,0
Чем хуже тем лучше,0,0,0,0,0.006913838442414999,0.13297423720359802,0.05501529201865196,1.000000338535756e-05,0.14415885508060455,0
Вот это свобода. Не то что в... Ну вы поняли.,0,0,0,0,0.01169725600630045,0.5312193632125854,0.812877357006073,1.000000338535756e-05,0.16452647745609286,0
Ну  скоро будут кудахтать  что и крокодил безвреден.,0,0,0,0,0.1259327530860901,0.1968362182378769,0.3007555902004242,1.000000338535756e-05,0.1732981950044632,0
5 вопросов от Трампа? За Украиной повторяют  зрадники.,0,1,1,0,0.002333162352442741,0.1294127255678177,0.9263137578964232,0.001108730910345912,0.03733688220381737,0
hashtagblacklivesmatter,0,0,0,0,0.0191340371966362,0.01591639406979084,0.9942797422409058,0.0017646141350269315,0.032110705971717834,0
легальное оружие и легальные тяжелые наркотики - жгучая смесь))сделали америку снова диким западом.,0,0,0,0,0.06009664759039879,0.1097157895565033,0.3775506913661957,0.006498271133750677,0.13297423720359802,0
Мексиканцы:,0,0,1,0,0.01641303114593029,1.000000338535756e-05,0.9965265989303588,1.000000338535756e-05,0.01641303114593029,0
Путин зря время не теряет...,0,1,0,0,0.04337579756975174,0.9859463572502136,0.0191340371966362,1.000000338535756e-05,0.2509227991104126,0
Это они решили таким образом бороться с переполненностью тюрем... отличный способ! Наркомафия аплодирует стоя! 👏🏻,0,0,0,0,0.320831298828125,0.08757384121417999,0.16886694729328156,0.005921069998294115,0.12253321707248688,0
Насколько тяжёлых? Интересует конкретная весовая категория,0,0,0,0,0.1259327530860901,0.05341333150863648,0.8903042674064636,0.001335022272542119,0.007587242405861615,0
Ройзману понравилось,0,0,0,0,0.7931159734725952,0.0021927168127149343,0.16886694729328156,1.000000338535756e-05,0.01855656690895557,0
Надо по всей стране. У них же нет кризиса опиоидной наркомании.,0,0,0,0,0.0038344827480614185,0.4843900501728058,0.7931159734725952,1.000000338535756e-05,0.2227101624011993,0
А зачем что-то говорить? Все уже сказала американская статистика.https://pbs.twimg.com/media/DnoM_2iXcAEBAlR.jpg:large,0,0,0,0,0.017452487722039226,0.21734751760959625,0.8267217874526978,0.0032830648124217987,0.1097157895565033,0
Уточнили бы хоть. Декриминализовали для собственного употребления  а то опять говном публику кормите,0,0,0,0,0.01169725600630045,0.5312193632125854,0.7931159734725952,1.000000338535756e-05,0.07160120457410812,1
Наркоторговцы:,0,0,0,0,0.0071314298547804356,0.006107562687247992,0.9362950325012208,1.000000338535756e-05,0.0566624328494072,0
Загнивает,0,0,0,0,0.001042230986058712,0.0027249858248978853,0.7310686111450195,1.000000338535756e-05,0.585111141204834,0
Ну... Я рад  чувствую  новости из Орегона станут повеселее,0,0,1,0,0.585111141204834,0.06009664759039879,0.10375863313674928,0.005564924795180559,0.11597072333097458,0
Я думаю  что в США эпидемия опиумной наркомании  которую не исправить декриминализацией хмурого.,0,0,1,0,0.04886778444051743,0.1824355274438858,0.6791887283325195,0.0005984087474644184,0.07160120457410812,0
неостанавливайтесь 🤧,0,0,0,0,0.020974241197109226,0.027595279738307003,0.7981967926025391,1.000000338535756e-05,0.15611489117145538,0
наконец то можно будет шырнуться винтом  баффаутом  психо одновременно и пойти фигачить НКР (я не легионер),0,0,1,0,0.2942249774932861,0.04743587225675583,0.5000100135803223,0.0006978511810302733,0.08036746829748154,0
Отличная идея! Предлагаю им ещё декриминализировать рабство  скотоложство и педофилию в таком же стиле.Лет за 30-40 сами себя выпилят во всех планах  даже делать ничего не нужно будет.,0,0,0,0,0.11921291798353195,0.4532718360424042,0.3775506913661957,0.0071314298547804356,0.05835584178566933,0
Украха следует за своим хозяином  после легких наркотиков  легализуют и тяжелые.,0,0,0,0,0.016924913972616196,0.12253321707248688,0.8840492963790894,0.0010749627836048603,0.07808816432952881,0
Жду  когда они начнут продавать лицензии на убийство...,1,0,0,0,0.016924913972616196,0.6150978803634644,0.8840492963790894,1.000000338535756e-05,0.0695517510175705,0
Все комментаторы пиздят  а нихуя все равно не понимают...,1,0,0,0,0.014073628932237623,0.8872146010398865,0.12253321707248688,0.0006978511810302733,0.18714269995689392,1
Ну теперь там больше голосов за демократов будет😏,0,0,0,0,0.02596735954284668,0.14415885508060455,0.7606606483459473,0.0018775658681988718,0.0980893224477768,0
АЛЛИЛУЙЯ  ПАЦАНЫ  АЛЛИЛУЙЯ!,0,0,0,1,0.014073628932237623,0.3775506913661957,0.2568419873714447,1.000000338535756e-05,0.1520422399044037,0
Видимо в Cali рынок упал  ЦРУ перемещается в Орегон),0,0,1,1,0.03115382604300976,0.02034235186874866,0.585111141204834,0.0014203583123162387,0.4765896201133728,0
История Китая им в помощь,0,0,1,0,0.02034235186874866,0.07370626926422119,0.9553291201591492,1.000000338535756e-05,0.002060743281617761,0
Всё правильно делают. Теперь они смогут ставить на учёт наркоманов  сидящих на чём-то реально тяжёлом (опиаты  кокаин  мет)  и у них появятся хоть какие-то шансы на реабилитацию. А употребляющие всякое безобидное  что считается тяжёлыми наркотиками только потому  что так исторически сложилось  больше не будут рисковать тюремным заключением за  по сути  ничего.,0,0,0,0,0.09269777685403824,0.3998216390609741,0.348655104637146,0.006702851038426161,0.15611489117145538,0
"Это же родина великого Кена Кизи, где он написал лучшую свою вещь ""Sometimes a Great Notion""",0,1,0,0,0.3415925204753876,0.03515484184026718,0.3073680400848389,0.003085370408371091,0.1778208613395691,0
И сбыт ещё надо разрешить  а то национальный промысел негров и латиносов запрещать - это расизм.Господи  спасибо  что у нас нет этой  мать её  демократии.,0,0,0,0,0.014967083930969238,0.2814156115055084,0.6001983880996704,0.005394937004894018,0.06372499465942383,0
Я пендосов не сужу! Укололся и сижу!,0,0,0,0,0.11280541121959685,0.3923468291759491,0.14805719256401062,1.000000338535756e-05,0.08510905504226685,0
Либерально?👍,0,0,0,0,1.000000338535756e-05,0.03964884206652641,0.94500470161438,1.000000338535756e-05,0.009422590956091879,0
Свобода  что тут еще думать. Хочешь ёбнуться окончательно-пожалуйста.,0,0,0,0,0.014073628932237623,0.09535945951938628,0.9073222279548644,0.0032830648124217987,0.0566624328494072,0
План Карлина.,0,1,0,0,1.000000338535756e-05,0.0005457804654724896,0.9989112615585328,1.000000338535756e-05,0.08036746829748154,0
Скажу что следом стоит декриминализировать разбойные нападения  ну просто  а почему нет.,0,0,0,0,0.01169725600630045,0.6150978803634644,0.6442351341247559,0.0007654056535102428,0.03515484184026718,0
Тюрьма предприятие коммерческое  а какой из торчка работник? Так что всё логично. Нечего им шконку и пайку чужую забирать.,0,0,0,0,0.0229873675853014,0.2814156115055084,0.5078218579292297,0.007355827372521163,0.14805719256401062,0
Страна такая: где то можно тяжёлые наркотики хранить  а где то на полжизни присесть за недокуренный косяк в кармане,0,0,0,0,0.027595279738307003,0.16452647745609286,0.6654205918312073,0.0008930459152907133,0.23371636867523196,0
Естественный отбор) норм чел к хуйне типо геры близко не подойдет  а приколюхи типо колес и лсд раз в сезон побаловаться можно ничего не будет реально) мариванна ванлов,1,0,0,0,0.3702353835105896,0.1520422399044037,0.19194278120994568,0.006702851038426161,0.08036746829748154,1
Хорошо   пусть ниги и остальная шваль помрет быстрее,1,0,0,0,0.6791887283325195,0.08036746829748154,0.05835584178566933,0.0014203583123162387,0.02596735954284668,0
Америка становится мечтой говное... То есть либертарианцев),1,0,1,0,0.16027602553367615,0.06372499465942383,0.12253321707248688,0.002261847723275423,0.2069040536880493,0
- Я хочу услышать 3 самых важных слова- Диэтиламид лизергиновой кислоты,0,0,0,0,0.3775506913661957,0.03964884206652641,0.6150978803634644,0.0006363342981785536,0.038476187735795975,0
Я за. Зато кайфануть смогут нормально  без страха что посадят,0,0,0,0,0.7663036584854126,0.20182321965694427,0.01169725600630045,1.000000338535756e-05,0.4225146472454071,0
"Ну это прекрасно. Будет проёбанный регион. Этакий ""скидроу"" размером со штат. Ещё один дотационный регион, ещё одна трещинка на теле империи зла.",0,0,0,0,0.14034625887870789,0.13297423720359802,0.3923468291759491,0.0006562031921930611,0.1824355274438858,0
Oregon trail станет актуальным снова...,0,0,0,0,0.008587487041950226,0.16452647745609286,0.9173126816749572,0.002810927340760827,0.04743587225675583,0
Да как так,0,0,0,0,0.0016584827098995447,0.007825888693332672,0.9960646033287048,1.000000338535756e-05,0.0006562031921930611,0
Erection 2020,0,0,0,0,0.0005457804654724896,1.000000338535756e-05,1.0000100135803225,1.000000338535756e-05,1.000000338535756e-05,0
Ну а почему бы и нет,0,0,0,0,0.0021257030311971907,0.9362950325012208,0.11597072333097458,1.000000338535756e-05,0.1294127255678177,0
А нормальные мужики потребуют лишить таких дебилов права на существование,0,0,0,0,0.00507033197209239,0.5234303474426271,0.8670457601547241,0.0018775658681988718,0.04743587225675583,0
"Но только тех, кто голосует неправильно.А в штатах, которые целиком голосуют ""не туда"" можно и женщин за женщин не считать...",0,0,0,0,0.06755668669939041,0.1824355274438858,0.4688006341457367,0.0005133356316946447,0.41490885615348816,0
GOD IS A WOMEN!!!!11111,0,0,0,0,0.11597072333097458,0.002482622629031539,0.951152205467224,0.0005627787322737278,0.009718479588627815,0
"""Настоящий мужчина должен"" по-американски",0,0,0,0,0.038476187735795975,0.0007196703809313476,0.9859463572502136,1.000000338535756e-05,0.08757384121417999,0
В демократических штатах заколочено всё  в республиканских — закон и порядок...,0,0,0,0,0.1067005917429924,0.1732981950044632,0.7931159734725952,0.0021257030311971907,0.02596735954284668,0
Норм. И кандидаты только женщины. И дебаты в бикини.,0,0,0,0,0.032110705971717834,0.4301573634147644,0.3276783227920532,0.00045421844697557384,0.3998216390609741,0
Послушай женщину и сделай наоборот,0,0,0,0,0.007355827372521163,0.003085370408371091,0.9481645226478576,1.000000338535756e-05,0.275139719247818,0
чем Трамп бабам то насолил,0,1,0,0,0.008857354521751406,0.08757384121417999,0.320831298828125,1.000000338535756e-05,0.3415925204753876,0
То есть в большей части случаев республиканцы ебут демократов. Проблемы не вижу.,0,0,0,0,0.027595279738307003,0.3629792034626007,0.6442351341247559,0.001997774234041572,0.06372499465942383,1
Гомофоб хуев. А где на карте отмечено  как голосовали пидоры  фемки  негры?,1,0,0,0,0.0010105045512318613,0.3415925204753876,0.9790457487106324,1.000000338535756e-05,0.03733688220381737,1
А карты эти он откуда взял? Сам нарисовал? Или статистика открытая есть?,0,0,0,0,0.0007893660222180188,0.06009664759039879,0.9890230894088744,1.000000338535756e-05,0.04209772497415543,0
Очередное доказательство того  что женщинам не надо было давать право голоса.,1,0,0,0,0.03309597820043564,0.3629792034626007,0.6992644667625427,0.0007893660222180188,0.1520422399044037,0
а как же еще 43 гендера  или сколько их там щас?,0,0,0,0,0.0033866118174046282,0.07370626926422119,0.9324633479118348,1.000000338535756e-05,0.03022458776831627,0
Ну посмотрите на ситуацию с другого угла. Представьте что голосование идёт за  Big Black Cock  так статистика сразу становится понятной.,0,0,0,0,0.022296184673905373,0.1259327530860901,0.9362950325012208,0.002333162352442741,0.06009664759039879,0
Кто кто? Сольбои?,0,0,0,0,1.000000338535756e-05,1.000000338535756e-05,1.0000100135803225,1.000000338535756e-05,0.0005627787322737278,0
По штатам в итоге примерно равно выходит.,0,0,0,0,0.016924913972616196,0.12253321707248688,0.7606606483459473,1.000000338535756e-05,0.14805719256401062,0
зря вы женщинам избирательное право дали...,0,0,0,0,0.01641303114593029,0.6584275364875793,0.08270734548568726,0.0016078451881185176,0.3775506913661957,0
Может он за республиканцев  чо вы сразу накидываете-то? :D,0,0,0,0,0.0191340371966362,0.0566624328494072,0.839743971824646,0.00040204179822467273,0.07586817443370819,0
>почти все за республиканцев >326 на 212Я чего-то не понимаю?,0,0,0,0,0.02443309314548969,0.03022458776831627,0.9732507467269896,1.000000338535756e-05,0.010662510991096495,0
Есть только два гендера,0,0,0,0,0.013646835461258888,0.01972912810742855,0.9263137578964232,1.000000338535756e-05,0.1067005917429924,0
Скоро сойбои потребуют отрезать себе хуй,1,0,0,0,0.00507033197209239,0.5156299471855164,0.6992644667625427,1.000000338535756e-05,0.18714269995689392,1
Своеобразное у них понимание тайны голосования.,0,0,0,0,0.008325778879225254,0.04743587225675583,0.99593985080719,1.000000338535756e-05,0.009718479588627815,0
Я не модный. Кто такие сойбои?,0,0,0,0,0.009135636501014231,0.02369946800172329,0.9770326614379884,1.000000338535756e-05,0.011341754347085951,0
Ну все правильно...мужчины головой думают  а женщины демократкой.,0,0,0,0,0.010662510991096495,0.33459946513175964,0.4921981394290924,0.0008659008308313787,0.3998216390609741,0
Зря бабам дали избирательные права! Они право/лево путают  а тут вобще не шарят,1,0,0,0,0.03623005375266075,0.7122421860694885,0.11280541121959685,0.0011795104946941135,0.2509227991104126,0
Расчёт МГшников в комментах окончен,0,0,0,0,0.026769286021590236,0.04604391008615494,0.9149109721183776,0.0005133356316946447,0.01206377986818552,0
Я б не сказал что соотношение 300 на 200 это почти все за республиканцев,0,0,0,0,0.02844603545963764,0.04743587225675583,0.9688661694526672,1.000000338535756e-05,0.01206377986818552,0
Мне сначала показалось что он не мужчин обвиняет.,0,0,0,0,0.040855713188648224,0.1067005917429924,0.6297846436500549,1.000000338535756e-05,0.3007555902004242,0
А как же тайное голосование?,0,0,0,0,1.000000338535756e-05,0.01283121295273304,0.99753737449646,1.000000338535756e-05,0.040855713188648224,0
После увиденного мне кажется  что давать женщинам право голоса на полит выборах было ошибкой,0,0,0,0,0.06561483442783356,0.2120788097381592,0.6001983880996704,0.0005627787322737278,0.1520422399044037,0
Вот так вот и давай бабам избирательное право.,0,0,0,0,0.014967083930969238,0.061885979026556015,0.8479777574539185,0.0011435691267251966,0.0980893224477768,0
"Комментарии такие оригинальные. ""Ыыы женсины право голоса ыыы не давать не давать"".",0,0,0,0,0.006702851038426161,0.19194278120994568,0.9783946871757508,1.000000338535756e-05,0.040855713188648224,0
Неужели голосовать не за одного олигарха  а за другого это какой-то повод для гордости?,0,0,0,0,0.03515484184026718,0.2393593490123749,0.59267657995224,0.0009797518141567707,0.11280541121959685,0
Наконецто постами на деградат нации занялись действительно интеллектуальные люди,0,0,0,0,0.5000100135803223,0.08270734548568726,0.7981967926025391,1.000000338535756e-05,0.005921069998294115,0
А ебать  вот и вам тайна голосования,1,0,0,0,0.0021257030311971907,0.038476187735795975,0.951152205467224,1.000000338535756e-05,0.12253321707248688,1
А где карта как голосовали остальные 12674 гендера?,0,0,0,0,0.0014203583123162387,0.061885979026556015,0.9919480085372924,1.000000338535756e-05,0.010996942408382893,0
мужики-то значит  нормальные  в основном!,0,0,0,0,0.03733688220381737,0.06561483442783356,0.5156299471855164,0.0018775658681988718,0.20182321965694427,0
Подождите  голосование же тайное  не?)),0,0,0,0,0.0019367348868399856,0.015434555709362032,0.9777238368988036,1.000000338535756e-05,0.04886778444051743,0
А остальные ихние 70 полов за кого голосовали?😄,0,0,0,0,0.0017107223393395545,0.0695517510175705,0.989681839942932,1.000000338535756e-05,0.01283121295273304,0
326 против 212...... почти все за республиканцев,0,0,0,0,0.02596735954284668,0.02844603545963764,0.9688661694526672,0.00045421844697557384,0.02369946800172329,0
Правильно: запретить голосовать всем  кто идентифицирует себя  как женщину,0,0,0,0,0.02034235186874866,0.2509227991104126,0.754925012588501,0.004080137703567743,0.0695517510175705,0
Скорее бы. Можно ещё в США запретят мужчинам служить в армии?,0,0,1,0,0.006299902219325304,0.027595279738307003,0.8634016513824463,0.0008659008308313787,0.3775506913661957,0
Га почему вам не похуй на асашайские выборы? Похуй на свою страну?,1,0,0,0,0.0010749627836048603,0.4532718360424042,0.41490885615348816,0.0014203583123162387,0.1968362182378769,1
"""Собой"" - это куколд?",0,0,0,0,0.0015111821703612804,0.00034535021404735744,0.9985088109970092,1.000000338535756e-05,0.07808816432952881,0
"Что интересно: у мужчин разброс примерно 3:2, потому что Трамп тоже не подарок, люди думают, как голосоватьНу а у женщин 1/6, потому что стадоТо, что позволили заразить женщинам, уничтожено. Свобода слова в ЕС, правительство и милиция в Скандинавии, образование (поголовно до университета, в университете - почти все гуманитарные специальности)Чем крыть будем, кроме ""ой какой ты плохой"" и ""Ну была же Мария Кюри!!""",0,1,1,0,0.04209772497415543,0.24509501457214355,0.5544804334640503,0.01206377986818552,0.16886694729328156,0
Ну вообще-то это правда странное явление  уж хз какие там намёки.,0,0,0,0,0.05501529201865196,0.1294127255678177,0.8354935646057129,1.000000338535756e-05,0.04886778444051743,0
Вот поэтому раньше женщинам и не давали право голоса  чтобы левачков всяких к власти не приводили,0,0,0,0,0.0071314298547804356,0.16027602553367615,0.6723417043685913,0.014513582922518253,0.33459946513175964,0
Самое забавное  что Байден против абортов топил и большую часть своей политической карьеры придерживался консервативных взглядов  просто сравнительно недавно переобулся  что бы оседлать волну лево-куколдизма.,0,1,0,0,0.06372499465942383,0.3415925204753876,0.5312193632125854,0.011341754347085951,0.09010298550128937,0
нужно вкинуть ещё липовых биллютеней  ну дураку понятно же,0,0,0,0,0.02844603545963764,0.6859594583511353,0.4610267877578736,1.000000338535756e-05,0.061885979026556015,0
Да  да  конечно. Вот прям ждал  что усёру не будет конца. Всё не зря,0,0,0,0,0.2393593490123749,0.3702353835105896,0.5312193632125854,0.0007196703809313476,0.04209772497415543,0
Это другое,0,0,0,0,0.09535945951938628,0.004208795726299286,0.880807101726532,1.000000338535756e-05,0.0013770253863185644,0
Ну что ВАТА  в США люди в 120 и в 170 лет бодро ходят на выборы и голосуют! А в Рашке мало кто до 80 доживает! Завидуйте молча!,0,0,1,1,0.06372499465942383,0.08510905504226685,0.8221991658210754,0.0012943083420395851,0.07586817443370819,0
Я чет не вижу у нее такого твита),0,0,0,0,0.029322227463126183,0.007825888693332672,0.7981967926025391,1.000000338535756e-05,0.2393593490123749,0
я орирую... это лучший лулз месяца как минимум,0,0,0,0,0.9855064153671264,0.01591639406979084,0.004080137703567743,1.000000338535756e-05,0.20182321965694427,0
Там в теме ниже где то писали  что график липовый,0,0,0,0,0.003717252518981695,0.09269777685403824,0.9875783920288086,1.000000338535756e-05,0.0229873675853014,0
Вот эта хорошая еще,0,0,0,0,0.9942797422409058,0.003717252518981695,0.004619571380317211,1.000000338535756e-05,0.001108730910345912,0
Официальный логотип выборов в США 2020,0,0,1,0,0.00507033197209239,0.016924913972616196,0.99745911359787,1.000000338535756e-05,0.005564924795180559,0
Конечно дип фейк  но довольно убедительный.,0,0,0,0,0.6224693655967712,0.4225146472454071,0.061885979026556015,0.0005457804654724896,0.06372499465942383,0
Напомнило,0,0,0,0,0.0006363342981785536,0.002482622629031539,0.9987257122993468,1.000000338535756e-05,0.0021257030311971907,0
Я с вас даунов  которые не выкупают что это подсчет голосов по почте и палка поднимается с обеих сторон (где-то больше  где-то меньше) так ору. Когда нибудь даже до админа дойдет.,1,0,0,0,0.08510905504226685,0.3415925204753876,0.3702353835105896,0.0026416745968163013,0.16027602553367615,0
Там ошиблись при внесении данных же. Уже исправили и просили понять и простить,0,0,0,0,0.00507033197209239,0.40734341740608215,0.8634016513824463,0.003085370408371091,0.032110705971717834,0
